date,stock,bond,gold,realt,rfr
1991-04-30,0.0031055900621117516,0.013847417887417057,0.005904681568958292,0.002355634224570524,0.0012262384377708102
1991-05-31,0.04024767801857587,0.008677261227071353,0.007407407407407307,0.006001380848690729,0.001235538371955558
1991-06-30,-0.044642857142857095,-7.446454116125656e-4,0.02205882352941191,0.006414317389926927,0.001268048065209193
1991-07-31,0.04672897196261672,0.013237110976016098,-0.014931451065562595,0.0034489993967530275,0.001247930361563565
1991-08-31,0.02777777777777768,0.0236316482155301,-0.0425795783381564,0.0010063123227517234,0.0011812167669813523
1991-09-30,-0.01158301158301156,0.02111970353003456,0.021588946459412783,-2.3500535289955327e-4,0.001115800464040806
1991-10-31,0.0185546875,0.00990630670666226,0.007185122569737912,-0.0038001462599249747,0.0010876875187793011
1991-11-30,-0.038350910834132335,0.009057406354852304,0.02475870751154008,-0.0033296191911907913,0.0010469975212767935
1991-12-31,0.10967098703888345,0.033396929226855665,-0.035899535899535984,-0.0024463705593772422,9.605996242387782e-4
1992-01-31,-0.0017969451931717506,-0.011886132259595894,0.002690075038935369,-0.0018986090052078852,0.0010407288515106305
1992-02-29,0.013501350135013634,0.006619570439703182,-0.002824060999717548,-5.81234065600289e-4,0.001062659070476979
1992-03-31,-0.0248667850799289,-8.308437483427467e-4,-0.03228547153780803,0.0020883725233620254,0.0011189212513589286
1992-04-30,0.013661202185792476,0.006280740242737171,-0.01565700907228551,0.003521730528259548,0.0011142398551133859
1992-05-31,0.0062893081761004055,0.02120364998153912,0.0034190575293593373,0.004166557135722115,0.001067354717615876
1992-06-30,-0.020535714285714213,0.015770535268494923,0.01748148148148143,0.0026832811947801183,0.0010172006906816744
1992-07-31,0.040109389243391025,0.026203833963287515,0.04207920792079212,0.001422902198318754,9.464198031596815e-4
1992-08-31,-0.02103418054338302,0.009563134858369793,-0.049881235154394354,2.737476047083298e-4,9.085489021345428e-4
1992-09-30,0.012533572068039511,0.012744584778483059,0.026470588235294024,-0.0013553314045924303,8.65842840022113e-4
1992-10-31,0.011494252873563093,-0.014474258113500005,-0.027936962750716332,-4.0454130236211583e-4,9.558743339415088e-4
1992-11-30,0.04195804195804209,6.884455882110174e-4,-0.014885777450257986,-2.4804501364239506e-4,0.0010077802830299465
1992-12-31,0.017617449664429685,0.01654408753624148,-0.003889886295631362,-0.0014886393314179625,9.779144373653903e-4
1993-01-31,0.012366034624896827,0.02175349264409676,-0.007359567437668968,-8.892841262785334e-4,9.038090897288686e-4
1993-02-28,0.004071661237785129,0.021637307006891593,-0.008624602814343962,-8.769863085420493e-4,8.468278035698162e-4
1993-03-31,0.02514193025141931,0.006946481221345779,0.031135531135531025,7.205460428922894e-4,8.515835612910028e-4
1993-04-30,-0.026898734177215222,0.007113182382609606,0.048845470692717496,0.0036394103631554042,8.357258477875718e-4
1993-05-31,0.03089430894308931,0.001263414262881346,0.06534010725373962,0.004813210894291986,8.721764519294961e-4
1993-06-30,0.004731861198738141,0.022378302776004277,0.002649357530798868,0.006296003011696305,8.214412199079035e-4
1993-07-31,0,0.007033457249070674,0.06156691769057998,0.004760184731288142,8.388985766358825e-4
1993-08-31,0.03846153846153855,0.025663363997460165,-0.07517112632233969,0.0031455827031470207,7.816984654331893e-4
1993-09-30,0.0022675736961450532,0.00552828205755751,-0.043197416229309726,8.703220191470518e-4,7.801068168122871e-4
1993-10-31,0.016591251885369473,0.005540840432386007,0.039662447257384104,-3.324808184144157e-4,7.864725153894359e-4
1993-11-30,-0.016320474777448135,-0.012757717279872516,0.0035173160173158635,-1.279197687198419e-5,8.373122863880589e-4
1993-12-31,0.018099547511312153,0.00630264220606902,0.05621461310326237,-7.291520090056958e-4,8.468278035698162e-4
1994-01-31,0.03111111111111109,0.016797328479497775,-0.03535417996171031,0.0010881253520407252,8.166770029043313e-4
1994-02-28,-0.02227011494252873,-0.02265134963704285,0.009658639851812811,8.951292182945991e-5,9.085489021345428e-4
1994-03-31,-0.04555473916238051,-0.02479160056534646,0.020049796881142612,0.001841243862520603,0.0010077802830299465
1994-04-30,0.010007698229407058,-0.010426063680326614,-0.032759506680369976,0.004492546457014468,0.001072049065603986
1994-05-31,0.009908536585365946,-0.002047404130675168,0.029618807278523063,0.006454563935759383,0.0010923762454828623
1994-06-30,-0.02716981132075469,-0.0017071746259940124,0.0016769865841073095,0.006211180124223503,0.0011236013563931113
1994-07-31,0.02948021722265315,0.020116106385851262,-0.010946555054732743,0.004529258255545621,0.0010861243219106864
1994-08-31,0.04446119065561427,0.0016469619434151817,0.004557291666666741,0.003172422406794606,0.0010986258663134851
1994-09-30,-0.01948051948051943,-0.01610487991074039,0.023590408295528276,2.863581468892651e-4,0.001171887006679917
1994-10-31,0.016188373804267853,-0.0020591175636761605,-0.027858680511586686,-4.480844390232219e-4,0.0012029662801633645
1994-11-30,-0.036205648081100605,-7.027406886856991e-4,-0.0019538882375927935,-0.0016810699076033053,0.0012510269455976442
1994-12-31,0.013523666416228375,0.0090822036687912,3.9154267815177946e-4,-0.0011226004415562096,0.0012572184190797753
1995-01-31,0.021497405485544796,0.019083346925460765,-0.02178734507501634,-6.49342540677611e-4,0.001212278973388159
1995-02-28,0.03991291727140789,0.023978582237224932,0.00400106695118696,-4.373414637193207e-4,0.001137633931405535
1995-03-31,0.026517794836008468,0.011523814936910348,0.04144527098831041,0.0010875815686177681,0.0011407507060863242
1995-04-30,0.024473147518694782,0.015396069507072951,-0.005739795918367374,0.0036587954695870284,0.0011095571669377247
1995-05-31,0.03384207033842079,0.047369367624475966,-0.01398332264271962,0.00400627068454984,9.842063543448187e-4
1995-06-30,0.03209242618741959,0.009034831653611741,0.0071558678116054875,0.004671854862694724,9.684721845588662e-4
1995-07-31,0.04104477611940305,-0.004895864696102925,-0.009559488438186214,0.0042184204359034805,9.967831924171389e-4
1995-08-31,0.009557945041815952,0.014825631108831061,-0.002608582235554935,0.0029847079776452734,9.826335938440955e-4
1995-09-30,0.03846153846153855,0.01151094057865798,0.004315417810906164,0.001028680594675313,9.731939678494506e-4
1995-10-31,-0.01025641025641022,0.015237338527783528,-0.003515625000000022,-1.345697438280835e-4,9.416905611947524e-4
1995-11-30,0.042602187679907866,0.01776044230696394,0.01345877433686149,-0.0011623496592479965,8.974872791482902e-4
1995-12-31,0.016013252346769757,0.016706355112367843,-0.002062919030428101,-0.0014454407369298705,8.737594854901776e-4
1996-01-31,0.02717391304347827,0.005648063433973727,0.047932816537467726,-0.0010672489511519556,8.531685176260684e-4
1996-02-29,0.01746031746031762,-0.023375142531356863,-0.012082357292565682,-3.438493939653675e-4,9.290728002746551e-4
1996-03-31,0.010920436817472678,-0.0070176746034703585,-0.010732559590665103,0.003267692836873115,9.873514380218662e-4
1996-04-30,0.024691358024691468,-0.008868486228204131,-0.012741264034313082,0.00562024758476265,0.001034457864821814
1996-05-31,0.027108433734939652,-8.960460390979863e-4,-0.0019166879631995482,0.0058201831287749695,0.001072049065603986
1996-06-30,-0.008308895405669703,0.013856958795442464,-0.021892203303034208,0.00539912355034744,0.0010454305709524103
1996-07-31,-0.053721044849679656,0.0023547587306729234,0.00863874345549731,0.004455040215768591,0.0010610935659387533
1996-08-31,0.031770833333333304,-0.0030452940884004853,0.002984687256682994,0.0027091174989808398,0.0010861243219106864
1996-09-30,0.05350832912670378,0.020247609310907855,-0.019278043731401184,6.814269319050936e-4,0.00104386347590113
1996-10-31,0.013895543842836533,0.026945778494702477,0.0013192612137202797,-8.601636700317217e-4,9.873514380218662e-4
1996-11-30,0.06616257088846877,0.022097672426103054,-0.021607378129117283,-8.728611911564821e-4,9.464198031596815e-4
1996-12-31,-0.011081560283687897,-0.01326068480551379,-0.00552114193374631,-7.89851603638092e-4,0.0010046389844278192
1997-01-31,0.053339309726579964,0.0014158623781768132,-0.06431956668923489,4.79076340814899e-4,0.0010124911406814707
1997-02-28,-4.2553191489369535e-4,0.0025567311544170135,0.03791606367583222,7.900974453516341e-4,0.0010328897559279682
1997-03-31,-0.04427415921668787,-0.0124925080208248,-0.029141104294478692,0.0037679425837322533,0.0010923762454828623
1997-04-30,0.04365256124721606,0.016173180368448614,-0.02297860117765327,0.00487397962223679,0.0010610935659387533
1997-05-31,0.07084933845497221,0.009158302786138384,0.016022343083933688,0.006451306864000639,0.0010516975041592325
1997-06-30,0.04583499402152236,0.015318734115517207,-0.03197337962962965,0.006292124239996255,0.001034457864821814
1997-07-31,0.07698170731707332,0.036998937009224075,-0.02451053654162305,0.0051755228214795945,9.558743339415088e-4
1997-08-31,-0.03750884642604391,-0.01476974626898575,-0.0030641948827945242,0.003611201714738499,0.0010062097064305053
1997-09-30,0.05882352941176472,0.018235517866332485,0.020746887966804906,0.001857139540822228,9.716201860971996e-4
1997-10-31,-0.03298611111111105,0.014173332161378172,-0.06233062330623318,0.0011238037861760475,9.274949201067972e-4
1997-11-30,0.032675044883303306,0.0030117218815679525,-0.04688503532434163,0.002592262559165004,9.448435356482765e-4
1997-12-31,0.018428372739916377,0.010509375270025156,-0.022237196765498735,0.002493218676054676,9.259168931685657e-4
1998-01-31,0.005462615227040057,0.013189820109665629,0.05048242591316354,0.0036269012446603632,8.753423713399044e-4
1998-02-28,0.0726655348047538,-0.0015191315631229996,-0.024438248318845446,0.0024091962462429173,9.069691118039902e-4
1998-03-31,0.05001582779360558,0.004965820364089657,0.012104909213181081,0.005768174327046127,9.148665927216637e-4
1998-04-30,0.012059089538739798,0.005109496725085982,0.03222591362126237,0.007749203459262777,9.164456478225613e-4
1998-05-31,-0.026809651474530738,0.012646046672175615,-0.055037013196008955,0.009213988098598636,9.022288579290105e-4
1998-06-30,0.03520048974594414,0.008624963847456923,0.009196185286103553,0.009185808429461595,8.880001438811291e-4
1998-07-31,-0.0218805440567712,-8.192776019745329e-4,-0.025143435707053574,0.007361582296725233,8.959064583355936e-4
1998-08-31,-0.155683192261185,0.0014246620271198829,-0.053487969534360524,0.006031124122295228,7.991967502600783e-4
1998-09-30,0.06516290726817053,0.031062575481546784,0.0747988295537676,0.003774204135214898,6.907352772007602e-4
1998-10-31,0.07428571428571429,-0.011544455584121649,-0.005274800068062024,0.002702849980927402,6.923353340211325e-4
1998-11-30,0.06320400500625767,0.015425093896242137,0.008210742387957604,0.0021521037357479234,7.354799097794018e-4
1998-12-31,0.06386109476162449,0.005953676048816137,-0.02341364099083809,0.002678929729612367,7.434576165110673e-4
1999-01-31,0.036791147994467366,0.010214715482323333,-0.008339124391938957,0.002909743856005731,7.418623753130404e-4
1999-02-28,-0.036286019210245435,-0.025604593450440305,0.005781359495445004,0.0028689452851147212,8.468278035698162e-4
1999-03-31,0.03875968992248069,0.009088729974831233,-0.02647622365441571,0.006775432068227616,8.325525254178068e-4
1999-04-30,0.047707889125799596,0.0034740780331372623,0.025585972445876015,0.008823560830226507,8.515835612910028e-4
1999-05-31,-0.0218773848893411,-0.014469596094096815,-0.06280530355896718,0.009794682281684342,9.085489021345428e-4
1999-06-30,0.05175552665799721,-0.004934045917652452,-0.02829486224869704,0.010517595738434027,9.196033171627871e-4
1999-07-31,-0.03189910979228483,-0.005843600704048213,-0.020689655172413834,0.008592152915416928,9.432671216691446e-4
1999-08-31,-0.0094508301404852,-0.0025697057990369254,-0.00312989045383405,0.007263748135192261,9.527234090764836e-4
1999-09-30,-0.026044352759154177,0.011339892484024894,0.1734693877551019,0.005137843331528558,9.369600005255663e-4
1999-10-31,0.06354249404289125,0.0031090785092469098,3.3444816053518345e-4,0.004410389821551952,9.668979647179388e-4
1999-11-30,0.033607169529499714,0.0013797516447040525,-0.02591106653293218,0.0032072684594994794,9.889237612525914e-4
1999-12-31,0.07586705202312127,-0.0035844083230159862,-0.0037755277158058043,0.003973576723312,0.0010281845594823924
2000-01-31,-0.04163868368032231,-0.0033467939918033762,-0.023944875107665742,0.004530432249445049,0.0010829974960615552
2000-02-29,0.022424667133847276,0.007741572242944583,0.036533709848217244,0.005709999999999882,0.001067354717615876
2000-03-31,0.05940141649531627,0.011084173874871484,-0.057551506895964555,0.008899185649938968,0.0010219089337626386
2000-04-30,-0.0519732585723528,-0.012353962740764168,-0.006142728093947558,0.010584826444326234,0.0010595279169427485
2000-05-31,-0.035031847133757954,-0.005574871118570801,-0.01017996727867665,0.011322410766530178,0.0010563961854710424
2000-06-30,0.04408297972654407,0.024926155886430656,0.058402203856749324,0.011118504161001352,9.999259457293963e-4
2000-07-31,-0.02032061413411601,0.011821790913101093,-0.03956272774596559,0.00826864020447493,9.967831924171389e-4
2000-08-31,0.072597372666513,0.012952790614312981,9.033423667570428e-4,0.0075670869552879605,9.684721845588662e-4
2000-09-30,-0.04662655779974223,0.007861665295816778,-0.012093862815884537,0.005754733808357004,9.479959242308933e-4
2000-10-31,-0.021410863195852947,-5.314101347503319e-4,-0.033436871916681765,0.005525790131984287,9.448435356482765e-4
2000-11-30,-0.09949332105020725,0.014241768257946985,0.01739130434782621,0.005226222081948562,8.800901429020236e-4
2000-12-31,0.01790281329923271,0.019555530592376247,0.019881085098476303,0.004626508694327347,8.119114474496314e-4
2001-01-31,0.038442211055276454,0.026360489565065537,-0.036254326835489126,0.0038974170420074117,7.896544690539908e-4
2001-02-28,-0.09484635857730461,0.00981356902597863,0.008317580340264641,0.003918911494863453,7.65775254409462e-4
2001-03-31,-0.06736166800320764,0.007751525943249904,-0.03374578177727783,0.006858685540212628,7.530259143331275e-4
2001-04-30,0.08225852679850942,-0.005239284081718809,0.021148622429181252,0.0077178107505844196,8.087336665214551e-4
2001-05-31,0.010063559322033955,0.010224460940261748,0.01653049591487754,0.008584578321917169,8.039658786285209e-4
2001-06-30,-0.01678028316727842,0.004513764357007233,0.011588785046729111,0.009536456894323475,8.087336665214551e-4
2001-07-31,-0.01653333333333329,0.02800588680954097,-0.01736881005173707,0.008431107697468798,7.450527076919844e-4
2001-08-31,-0.06046637744034722,0.010851426102719941,0.026701767581797764,0.006662231015705844,7.274984490572844e-4
2001-09-30,-0.09004329004328993,0.0027570602530797572,0.07362637362637381,0.004139598389383048,6.42663246460673e-4
2001-10-31,0.025689819219790744,0.0219624098479847,-0.0489593995223474,0.0018707291513300195,5.992816104058996e-4
2001-11-30,0.07637600494743357,-0.008202016567582793,-0.011659192825112075,0.0013572039868947616,6.667162935058979e-4
2001-12-31,0.01781097385808672,-0.0058870090036606815,0.003629764065335772,0.0018733381677544791,7.147202947022091e-4
2002-01-31,-0.012418854078464547,0.005167122833208859,0.020976491862567892,0.003300216280492707,7.211105752109592e-4
2002-02-28,-0.020577307802229217,0.007541689701550336,0.05154091392136029,0.004131024768971647,6.971345990054445e-4
2002-03-31,0.0437700612780858,-0.018647579581842155,0.015327606535286975,0.008672819179417868,7.991967502600783e-4
2002-04-30,-0.04864411518031875,0.01296837186013522,0.022561380225613936,0.010836845273931361,7.386714427515262e-4
2002-05-31,-0.011754334410813971,0.012892967771699793,0.059701492537313605,0.013245644204715967,7.131223483196614e-4
2002-06-30,-0.07047279214986624,1.220018056267147e-4,-0.024800979791794298,0.012782726760936614,6.683186177571798e-4
2002-07-31,-0.08061420345489456,5.448749227414673e-4,-0.04348508634222925,0.011068240525782258,5.78354512345669e-4
2002-08-31,0.005915100904662518,0.026424234542513636,0.026752010503857004,0.008424558963827655,5.28346971659488e-4
2002-09-30,-0.10031131096506396,0.019377266752189648,0.034846547314578036,0.006125328715284484,4.3276197561503693e-4
2002-10-31,0.0765090349865436,-0.012763246820840735,-0.021007105344454824,0.005115863959455513,4.619806563175288e-4
2002-11-30,0.060357142857143,0.013809546291487784,0.006784474597665069,0.004011606703981485,0.00053803736604507435
2002-12-31,-0.05557426743011118,0.030976164419711072,0.08823068484563534,0.004019267214150357,4.571143712130965e-4
2003-01-31,-0.024964336661911557,0.0034630209588051297,0.058467741935483986,0.003948123854690344,4.960056059422069e-4
2003-02-28,-0.017190929041697056,0.0208564655043062,-0.054557823129251726,0.0052878551676052155,4.4250713110915996e-4
2003-03-31,0.011537030145143179,9.112822623316141e-4,-0.03626421067779528,0.007660177984196492,4.571143712130965e-4
2003-04-30,0.08204562178072106,0.019009368850773756,0.00567418246976259,0.009125428237787059,4.684668648582413e-4
2003-05-31,0.06086365181910902,0.03187664372950971,0.07319970304380097,0.010345699637517303,3.790632758244872e-4
2003-06-30,0.014743589743589691,-0.001640958319658603,-0.042612064194797905,0.01050523744870624,4.051202477672877e-4
2003-07-31,0.024320909665192625,-0.042217466112719704,0.0252890173410405,0.010666246321984207,5.54175728324724e-4
2003-08-31,0.023743447425223607,0.007850268004498284,0.05877378435517966,0.009788703628058837,5.670753695989905e-4
2003-09-30,-0.010843373493975905,0.03569228985675266,0.03301384451544198,0.008178695674558423,4.684668648582413e-4
2003-10-31,0.06090133982947621,-0.011235562022960943,-0.0045103092783504994,0.006565748677731298,5.364226848043607e-4
2003-11-30,0.014064293915039938,0.00487501149766878,0.03132686084142411,0.005725674941112535,5.54175728324724e-4
2003-12-31,0.0450042456835551,0.013012068552759493,0.044935358353206833,0.006219147479551657,5.331928610232683e-4
2004-01-31,0.022210184182015258,0.010766664349760147,-0.03963963963963968,0.0077205145099839,5.202674109026084e-4
2004-02-29,0.014573396926337967,0.011628466706551377,-0.009756097560975507,0.00940969112902068,4.943869174063309e-4
2004-03-31,-0.010707756594411033,0.010250832710216873,0.0703549324238979,0.014440611138492043,4.603587164466738e-4
2004-04-30,-0.021383315733896624,-0.031072952132312426,-0.08307764928015104,0.014561253739216129,5.944545715952376e-4
2004-05-31,0.013757755597518129,-0.00708333333333333,0.012226512226512165,0.01472851777615114,6.23396217655614e-4
2004-06-30,0.021021820117083534,0.004860819695062357,0.006484424666242772,0.01471698622010087,6.23396217655614e-4
2004-07-31,-0.03831118060985139,0.012082825822167909,-0.011116725618999568,0.012085174235126228,6.07323623249334e-4
2004-08-31,0.003252032520325354,0.023450770574440893,0.04049565661727139,0.009695800018380663,5.4610846693115e-4
2004-09-30,0.017828200972447306,0.005227756835392894,0.020626151012891336,0.00841942383834704,5.54175728324724e-4
2004-10-31,0.0172505307855626,0.010107019431947917,0.023818116203536688,0.007685066986448108,5.412662673744961e-4
2004-11-30,0.04669971301852338,-0.01039633117377281,0.06544471859945955,0.007671243394029359,6.089315683044383e-4
2004-12-31,0.0363908275174476,0.014176808880566938,-0.03925893250992496,0.0074541102370202506,5.944545715952376e-4
2005-01-31,-0.02669552669552666,0.008090465514967615,-0.030876951331496927,0.009195127023841732,6.07323623249334e-4
2005-02-28,0.02075611564121571,-0.006436126027719813,0.03150538907971101,0.01120339723974273,6.538922469396802e-4
2005-03-31,-0.0176712660372792,-0.010770030874966197,-0.01825697554254213,0.016371878165065024,6.827327281131446e-4
2005-04-30,-0.022424839822572595,0.01391523088901736,0.019181286549707632,0.014728847030229586,6.37848540870456e-4
2005-05-31,0.038820267204436654,0.01232623163864055,-0.04877209088822587,0.015239612213246767,6.153618244519876e-4
2005-06-30,0.008978403300169857,0.008059078295598932,0.05465074194715891,0.014568489595621292,6.089315683044383e-4
2005-07-31,0.042087542087542174,-0.010355096186623225,-0.01853122855181888,0.012103665980675693,6.731246824447368e-4
2005-08-31,-0.009923840295407382,0.01629308047754896,0.009906759906759932,0.010488466133627528,6.330324680616783e-4
2005-09-30,0.006993006993007089,-0.015820842072952424,0.0923254472013848,0.009595161492024884,6.827327281131446e-4
2005-10-31,-0.01736111111111116,-0.010285766266845076,-0.005282620179609121,0.0064298181408704025,7.259017061203021e-4
2005-11-30,0.040282685512367244,0.005363743196843407,0.052894317578332295,0.005163578589330475,7.211105752109592e-4
2005-12-31,9.057971014494459e-4,0.009893166858217617,0.03500453949359428,0.002409906776123405,7.099260038478938e-4
2006-01-31,0.0357466063348415,-0.0021015059715100426,0.10867446393762181,0.003997601439136522,7.290950416918296e-4
2006-02-28,-4.36871996505106e-4,0.003978590775371771,-0.022417582417582405,0.003716238635609548,7.514315728118781e-4
2006-03-31,0.01944930069930062,-0.012598425196850394,0.046762589928057485,0.00688154269972463,7.84881314693564e-4
2006-04-30,0.010503751339764333,-0.003974167908594284,0.10652920962199319,0.0049193155639701835,8.00786608704751e-4
2006-05-31,-0.031183708103521446,-8.006300039375969e-4,0.013975155279503104,0.003985886042864539,8.198532962433447e-4
2006-06-30,0.0019706590759798193,7.487291308174715e-4,-0.06049004594180707,9.057381494739225e-4,8.293786093025446e-4
2006-07-31,-0.0037150349650348913,0.014818995615992314,0.030969845150774278,3.305391038597172e-4,7.991967502600783e-4
2006-08-31,0.02347005922351375,0.01870917674448691,-0.014229249011857736,-0.0010996273184260552,7.65775254409462e-4
2006-09-30,0.022931847406772343,0.010861905880411138,-0.03889334402566158,-0.0011171063691330918,7.482424401157317e-4
2006-10-31,0.037083595223130095,0.008622530364118308,0.007509386733416834,-7.763342906315085e-4,7.450527076919844e-4
2006-11-30,0.02323232323232327,0.014165011487668577,0.07113871635610769,-0.002292780458121313,7.259017061203021e-4
2006-12-31,0.011253701875616917,-0.008981962402229815,-0.022730787072831382,-0.002189137087903248,7.65775254409462e-4
2007-01-31,0.020304568527918843,3.2833805190213283e-4,0.029272151898734222,-0.0027942717429270125,7.84881314693564e-4
2007-02-28,-0.016073478760045834,0.020294540229885083,0.021060722521137665,-0.001357267950963137,7.370757513309734e-4
2007-03-31,0.010890704006223162,-0.004874081178034451,-0.0036886479975911657,-0.0015235214169845301,7.4026698406926e-4
2007-04-30,0.03866871873797617,0.007398777646298038,0.023044956554590046,-3.457852618640178e-4,7.354799097794018e-4
2007-05-31,0.03611779959251704,-0.00989955134143461,-0.02644017725258485,-0.0013561667151663626,7.912452220788513e-4
2007-06-30,-0.015194851626742834,-0.004806633888603473,-0.013048095888332556,-0.0018858173341251838,8.00786608704751e-4
2007-07-31,-0.03376293338173908,0.002857353537587981,0.02305918524212136,-0.0030020766658772624,7.498370814154054e-4
2007-08-31,0.013150479053165576,0.009846632721212112,0.00976709241172058,-0.004187937854980173,6.939352399095711e-4
2007-09-30,0.03615798256999825,0.005606455918937048,0.10565476190476186,-0.006180716608040315,6.907352772007602e-4
2007-10-31,0.02129563350035779,0.010866810672523375,0.06258411843876188,-0.008893280632411349,6.7953065094839e-4
2007-11-30,-0.04538286315051698,0.008792192676157162,-0.007599746675110874,-0.013344148345922568,5.590142437366108e-4
